"parameter","index","start_value"
"log_n_imm",1,16.8307991891845
"log_n_imm",2,20.059293172179
"log_n_imm",3,21.9467767262245
"log_n_imm",4,17.6829725087029
"log_n_imm",5,22.0907287580813
"log_n_imm",6,19.9066040540511
"log_n_imm",7,15.8981899008076
"log_n_imm",8,20.4811056995416
"log_n_imm",9,23.9171476941265
"log_n_imm",10,19.6408112700298
"log_n_imm",11,19.3405423219409
"log_n_imm",12,14.7980397426769
"log_n_imm",13,17.7182724129188
"log_n_imm",14,19.6443339854912
"log_n_imm",15,16.5825307496898
"log_n_imm",16,15.8246591829002
"log_n_imm",17,10.9483928646599
"log_n_imm",18,10.5459426006492
"log_n_imm",19,9.12478504321708
"log_n_imm",20,7.58001055927403
"log_n_imm",21,6.66373733119416
"log_n_mat",1,18.7809440895362
"log_n_mat",2,9.74930990650342
"log_n_mat",3,13.6847283391948
"log_n_mat",4,15.9786317795343
"log_n_mat",5,16.197281632808
"log_n_mat",6,19.3145991814448
"log_n_mat",7,21.8193417884737
"log_n_mat",8,17.7388840294628
"log_n_mat",9,15.9419449450599
"log_n_mat",10,17.3065862269695
"log_n_mat",11,19.1742718832097
"log_n_mat",12,19.3187545041856
"log_n_mat",13,19.8449595676949
"log_n_mat",14,19.7801377635335
"log_n_mat",15,17.5857389631112
"log_n_mat",16,13.8375647479639
"log_n_mat",17,19.4464422963479
"log_n_mat",18,15.3528201436705
"log_n_mat",19,13.2377102317753
"log_n_mat",20,14.2896041199435
"log_n_mat",21,12.3217228639839
"nat_m_dev",1,-0.0362619269859408
"nat_m_dev",2,-0.404352909362892
"nat_m_dev",3,-0.530147514968921
"nat_m_dev",4,-1.08748653541485
"nat_m_dev",5,-1.31504555565321
"nat_m_dev",6,-0.78997592561726
"nat_m_dev",7,-0.526648341119546
"nat_m_dev",8,-0.619158892056399
"nat_m_dev",9,-0.269350125364531
"nat_m_dev",10,0.320201327046441
"nat_m_dev",11,-0.00622760695466156
"nat_m_dev",12,0.0543919103298418
"nat_m_dev",13,0.0849413734667736
"nat_m_dev",14,0.0297880793738803
"nat_m_dev",15,0.342866162032592
"nat_m_dev",16,0.889964241799631
"nat_m_dev",17,0.110449734307014
"nat_m_dev",18,-0.364994352392351
"nat_m_dev",19,-0.576801591147137
"nat_m_dev",20,0.386104779819361
"nat_m_dev",21,0.00248921459693185
"nat_m_dev",22,-0.309417212279875
"nat_m_dev",23,-0.205508611654611
"nat_m_dev",24,-0.218836222621193
"nat_m_dev",25,-0.497137062103924
"nat_m_dev",26,-0.449062026351927
"nat_m_dev",27,-0.295587563300954
"nat_m_dev",28,-0.422369235900207
"nat_m_dev",29,0.753188408989072
"nat_m_dev",30,0.402969738754926
"nat_m_dev",31,0.0981609472665249
"nat_m_dev",32,-0.0769966159198602
"nat_m_dev",33,0.98677422803769
"nat_m_dev",34,0.622806242113948
"nat_m_dev",35,-0.159593361943003
"nat_m_dev",36,-0.552590826269313
"nat_m_dev",37,0.252382763418006
"nat_m_dev",38,2.13857650030918
"nat_m_dev",39,-0.223902054209659
"nat_m_dev",40,-0.765858598142
"nat_m_dev",41,-0.432783801132301
"nat_m_dev",42,0.451331947962583
"nat_m_mat_dev",1,-0.0929871342134196
