"parameter","index","start_value"
"log_n_imm",1,17.0495534984235
"log_n_imm",2,18.8889542754746
"log_n_imm",3,19.7340070145234
"log_n_imm",4,15.1673594460715
"log_n_imm",5,21.353790347882
"log_n_imm",6,19.689950373834
"log_n_imm",7,20.1814299934164
"log_n_imm",8,17.2849903464425
"log_n_imm",9,20.6337437633509
"log_n_imm",10,21.7883088355555
"log_n_imm",11,17.3596263497506
"log_n_imm",12,15.4837649839986
"log_n_imm",13,17.21845757238
"log_n_imm",14,16.3397310025665
"log_n_imm",15,13.4988107276186
"log_n_imm",16,12.9403874352086
"log_n_imm",17,13.8021324154586
"log_n_imm",18,11.8416463377932
"log_n_imm",19,10.2307000406767
"log_n_imm",20,7.80359996338984
"log_n_imm",21,5.95350838973197
"log_n_mat",1,18.2103760811631
"log_n_mat",2,10.3204768537536
"log_n_mat",3,15.8479668942794
"log_n_mat",4,14.6561383263045
"log_n_mat",5,16.4618087428005
"log_n_mat",6,15.4836481272893
"log_n_mat",7,18.163995485877
"log_n_mat",8,19.3210402681803
"log_n_mat",9,16.3188904042177
"log_n_mat",10,20.2745926637122
"log_n_mat",11,19.8039866804403
"log_n_mat",12,17.5719065960161
"log_n_mat",13,17.3849348278848
"log_n_mat",14,18.3400515217828
"log_n_mat",15,17.1182304720394
"log_n_mat",16,20.0238982557219
"log_n_mat",17,18.334838082896
"log_n_mat",18,15.0781866571304
"log_n_mat",19,11.5558479061304
"log_n_mat",20,11.7904408444959
"log_n_mat",21,11.3700675238497
"nat_m_dev",1,-0.0819738362082728
"nat_m_dev",2,-0.351796124405189
"nat_m_dev",3,-0.86818511989874
"nat_m_dev",4,-0.844018775702971
"nat_m_dev",5,-1.39223967141448
"nat_m_dev",6,-0.597779083126951
"nat_m_dev",7,-0.698890793693684
"nat_m_dev",8,-0.296236418599111
"nat_m_dev",9,-0.16569411266926
"nat_m_dev",10,-0.153935463492268
"nat_m_dev",11,0.204390589300219
"nat_m_dev",12,0.166275054507478
"nat_m_dev",13,0.20100935719387
"nat_m_dev",14,-0.161855467116558
"nat_m_dev",15,0.867616965491597
"nat_m_dev",16,0.858677358956856
"nat_m_dev",17,0.277067344980845
"nat_m_dev",18,-0.680181979320504
"nat_m_dev",19,-0.630684481070981
"nat_m_dev",20,0.0357962582145065
"nat_m_dev",21,-0.335731817191234
"nat_m_dev",22,-0.147579605416362
"nat_m_dev",23,-0.380297936049762
"nat_m_dev",24,-0.564830369443773
"nat_m_dev",25,-0.394684763231534
"nat_m_dev",26,-0.536530453924991
"nat_m_dev",27,-0.0498802695628865
"nat_m_dev",28,-0.249910667149284
"nat_m_dev",29,0.177195553418748
"nat_m_dev",30,0.508658512618094
"nat_m_dev",31,0.217625090077822
"nat_m_dev",32,-0.363287372236923
"nat_m_dev",33,0.69462063807939
"nat_m_dev",34,0.85940608264246
"nat_m_dev",35,-0.305678777741661
"nat_m_dev",36,-0.21786612026039
"nat_m_dev",37,0.561654729277251
"nat_m_dev",38,2.10129982122754
"nat_m_dev",39,-0.333177571878528
"nat_m_dev",40,-0.683934506598651
"nat_m_dev",41,-0.329771669602094
"nat_m_dev",42,0.296760143372673
"nat_m_mat_dev",1,-0.481072966373055
"nat_m_mat_dev",2,0.356023228782571
"nat_m_mat_dev",3,1.42838861063294
"nat_m_mat_dev",4,-0.314953495659141
"nat_m_mat_dev",5,-1.12784615796898
"nat_m_mat_dev",6,-1.31723130451259
"nat_m_mat_dev",7,0.0484736065228934
"nat_m_mat_dev",8,-0.150331354826861
"nat_m_mat_dev",9,0.427994761880501
"nat_m_mat_dev",10,1.00053323708993
"nat_m_mat_dev",11,0.339491376470707
"nat_m_mat_dev",12,0.133768671673982
"nat_m_mat_dev",13,-0.0371709116882824
"nat_m_mat_dev",14,0.477783083173652
"nat_m_mat_dev",15,0.226892606402639
"nat_m_mat_dev",16,0.426061230224797
"nat_m_mat_dev",17,0.407562278670377
