"parameter","index","start_value"
"log_n_imm",1,19.4783969769399
"log_n_imm",2,16.9064671387988
"log_n_imm",3,22.5802897415916
"log_n_imm",4,22.7017967096328
"log_n_imm",5,18.4569376569417
"log_n_imm",6,18.915449805613
"log_n_imm",7,18.459065941148
"log_n_imm",8,20.939021948018
"log_n_imm",9,20.7037436918304
"log_n_imm",10,20.3959970151553
"log_n_imm",11,16.918566448721
"log_n_imm",12,17.0353228090117
"log_n_imm",13,18.792475458104
"log_n_imm",14,18.1827803227434
"log_n_imm",15,17.4732852359379
"log_n_imm",16,14.8221937353082
"log_n_imm",17,12.7177338683662
"log_n_imm",18,10.5203917752148
"log_n_imm",19,8.48062657700204
"log_n_imm",20,8.96242807152562
"log_n_imm",21,5.80340513123933
"log_n_mat",1,17.2201594316528
"log_n_mat",2,11.1352358380778
"log_n_mat",3,17.0792619425378
"log_n_mat",4,20.6315161056674
"log_n_mat",5,15.8285725352795
"log_n_mat",6,20.0461501268667
"log_n_mat",7,19.8332260626191
"log_n_mat",8,18.5476187789933
"log_n_mat",9,22.1713347096528
"log_n_mat",10,16.1878418187943
"log_n_mat",11,18.3671040101671
"log_n_mat",12,17.3205557803067
"log_n_mat",13,15.4828315926677
"log_n_mat",14,20.4563656390337
"log_n_mat",15,19.7121167593467
"log_n_mat",16,17.2940663057171
"log_n_mat",17,15.9378306589471
"log_n_mat",18,16.7194783658847
"log_n_mat",19,14.7655509020615
"log_n_mat",20,14.9297008196446
"log_n_mat",21,13.7178189396797
"nat_m_dev",1,0.14081718885795
"nat_m_dev",2,-0.490974825796442
"nat_m_dev",3,-0.608320163266311
"nat_m_dev",4,-1.17509181740318
"nat_m_dev",5,-1.20925647435092
"nat_m_dev",6,-0.727696804479638
"nat_m_dev",7,-1.08666769817409
"nat_m_dev",8,-0.504930728572584
"nat_m_dev",9,-0.354378832962233
"nat_m_dev",10,0.365067125237585
"nat_m_dev",11,0.430161333130926
"nat_m_dev",12,-0.0547657170192689
"nat_m_dev",13,0.156803752671217
"nat_m_dev",14,0.246509200334092
"nat_m_dev",15,0.389457366860531
"nat_m_dev",16,0.741780298237299
"nat_m_dev",17,0.160996973196585
"nat_m_dev",18,-0.46007395955332
"nat_m_dev",19,-0.498547842076496
"nat_m_dev",20,0.0114026464967236
"nat_m_dev",21,0.0592549752524856
"nat_m_dev",22,-0.545368987880647
"nat_m_dev",23,-0.283456332023289
"nat_m_dev",24,-0.509005450552596
"nat_m_dev",25,-0.182028101238239
"nat_m_dev",26,-0.541285515627328
"nat_m_dev",27,-0.594427901737573
"nat_m_dev",28,-0.338008854535081
"nat_m_dev",29,0.673889816738956
"nat_m_dev",30,0.219500278848415
"nat_m_dev",31,-0.298463514606447
"nat_m_dev",32,-0.0348985824038098
"nat_m_dev",33,0.423965813906144
"nat_m_dev",34,0.463612176558116
"nat_m_dev",35,0.118912571448038
"nat_m_dev",36,-0.154988192373412
"nat_m_dev",37,0.60747547660944
"nat_m_dev",38,1.69463439975314
"nat_m_dev",39,0.0656243458685555
"nat_m_dev",40,-1.08008209413799
"nat_m_dev",41,-0.364841870926144
"nat_m_dev",42,0.224898109706068
"nat_m_mat_dev",1,-0.494626756909849
"nat_m_mat_dev",2,0.731047959955619
"nat_m_mat_dev",3,1.32404858016709
"nat_m_mat_dev",4,-0.428787776375181
"nat_m_mat_dev",5,-1.41862180520758
"nat_m_mat_dev",6,-0.890660142376361
"nat_m_mat_dev",7,-0.512642759638262
"nat_m_mat_dev",8,-0.167063449881993
"nat_m_mat_dev",9,0.207486775040944
"nat_m_mat_dev",10,1.12659641536613
"nat_m_mat_dev",11,0.115460639753083
"nat_m_mat_dev",12,0.0299962742180339
"nat_m_mat_dev",13,0.372625087760833
"nat_m_mat_dev",14,0.672991831259943
"nat_m_mat_dev",15,0.394847259768203
"nat_m_mat_dev",16,0.151736137761946
"nat_m_mat_dev",17,0.678583762781189
"nat_m_mat_dev",18,-0.497668288101483
"nat_m_mat_dev",19,-0.618083659361964
"nat_m_mat_dev",20,0.353295522956366
"nat_m_mat_dev",21,-0.235797022255989
"nat_m_mat_dev",22,-0.4669386261161
"nat_m_mat_dev",23,-0.202749951274794
"nat_m_mat_dev",24,0.202274324193281
"nat_m_mat_dev",25,0.684106571852168
"nat_m_mat_dev",26,0.42169101003013
"nat_m_mat_dev",27,0.0958426270897339
"nat_m_mat_dev",28,-0.783873878068127
"nat_m_mat_dev",29,-1.16116727875729
"nat_m_mat_dev",30,-0.0608011134328016
"nat_m_mat_dev",31,0.665786275452523
"nat_m_mat_dev",32,-0.18489664878112
"nat_m_mat_dev",33,0.428370384941379
"nat_m_mat_dev",34,0.147635255949941
"nat_m_mat_dev",35,-0.104579732499281
"nat_m_mat_dev",36,0.357197337154719
"nat_m_mat_dev",37,0.563789974469308
"nat_m_mat_dev",38,1.05530977502383
"nat_m_mat_dev",39,0.0234106466425719
"nat_m_mat_dev",40,0.716648524393435
"nat_m_mat_dev",41,-0.155496806878222
"nat_m_mat_dev",42,-1.35540529080616
"nat_m_lg_dev",1,-0.0107199712502244
"nat_m_lg_dev",2,-0.0538334003934233
"nat_m_lg_dev",3,0.263826270587987
"nat_m_lg_dev",4,0.125149293037901
"nat_m_lg_dev",5,-0.0685974343393844
"nat_m_lg_dev",6,-0.0565612845028826
"nat_m_lg_dev",7,-0.0660964972257221
"nat_m_lg_dev",8,0.0143425912722866
"nat_m_lg_dev",9,0.0995685210777828
"nat_m_lg_dev",10,-0.100257745136053
"nat_m_lg_dev",11,0.154158634778351
"nat_m_lg_dev",12,0.117602912317907
