"parameter","index","start_value"
"log_n_imm",1,16.8764745483012
"log_n_imm",2,19.4937215958907
"log_n_imm",3,19.363286134091
"log_n_imm",4,20.8552988742634
"log_n_imm",5,17.5625462547615
"log_n_imm",6,19.6388524430425
"log_n_imm",7,21.6438797611683
"log_n_imm",8,17.7563954635693
"log_n_imm",9,20.8602594824196
"log_n_imm",10,17.3894702445841
"log_n_imm",11,17.7958040941992
"log_n_imm",12,21.7329043881019
"log_n_imm",13,16.1938798755828
"log_n_imm",14,15.8355437429333
"log_n_imm",15,15.0968810413661
"log_n_imm",16,13.0124257552431
"log_n_imm",17,12.6133608598954
"log_n_imm",18,10.859961818487
"log_n_imm",19,10.7807467709142
"log_n_imm",20,9.18439273351317
"log_n_imm",21,6.52052444035208
"log_n_mat",1,19.4535593009658
"log_n_mat",2,11.1760701124156
"log_n_mat",3,15.7257602178324
"log_n_mat",4,16.7773138139568
"log_n_mat",5,16.8080859959609
"log_n_mat",6,20.895884119514
"log_n_mat",7,15.7778660458445
"log_n_mat",8,17.4906554893871
"log_n_mat",9,20.1756020094632
"log_n_mat",10,16.4141044846568
"log_n_mat",11,17.7825780767598
"log_n_mat",12,17.6220390842385
"log_n_mat",13,17.8839313986811
"log_n_mat",14,20.807422134378
"log_n_mat",15,23.0051953186896
"log_n_mat",16,14.6636635032105
"log_n_mat",17,17.0763461807199
"log_n_mat",18,17.1641468453153
"log_n_mat",19,16.1794863540844
"log_n_mat",20,15.3297376694894
"log_n_mat",21,13.5501213585982
"nat_m_dev",1,-0.355879175301933
"nat_m_dev",2,-0.49709581554219
"nat_m_dev",3,-0.644701778343172
"nat_m_dev",4,-1.33951584710721
"nat_m_dev",5,-1.33751004381301
"nat_m_dev",6,-0.818968578540123
"nat_m_dev",7,-0.949605222665009
"nat_m_dev",8,-0.474607074778895
"nat_m_dev",9,0.0305751466182339
"nat_m_dev",10,-0.151733848740107
"nat_m_dev",11,0.0337625368955935
"nat_m_dev",12,0.367160797226684
"nat_m_dev",13,0.358882525300796
"nat_m_dev",14,0.52596636620463
"nat_m_dev",15,0.967599700173468
"nat_m_dev",16,0.717928195920153
"nat_m_dev",17,0.136364188465248
"nat_m_dev",18,-0.454587302493698
"nat_m_dev",19,-0.663637438231345
"nat_m_dev",20,0.188974805453595
"nat_m_dev",21,0.0482224291861744
"nat_m_dev",22,-0.272672949617254
"nat_m_dev",23,-0.441171164811702
"nat_m_dev",24,-0.454531097035048
"nat_m_dev",25,-0.360349436673503
"nat_m_dev",26,-0.149784962114545
"nat_m_dev",27,-0.156793157363238
"nat_m_dev",28,-0.117431738085081
"nat_m_dev",29,0.377415299664911
"nat_m_dev",30,0.220906398472319
"nat_m_dev",31,-0.179074849773083
"nat_m_dev",32,0.248306491228137
"nat_m_dev",33,0.554876867908625
"nat_m_dev",34,0.126826190794517
"nat_m_dev",35,-0.156495473332454
"nat_m_dev",36,-0.354668083006104
"nat_m_dev",37,0.588145090373571
"nat_m_dev",38,1.66654437750101
"nat_m_dev",39,0.157936585609383
"nat_m_dev",40,-1.18617193927811
"nat_m_dev",41,-0.102934680280564
"nat_m_dev",42,0.50471467364405
"nat_m_mat_dev",1,-0.143487365562516
"nat_m_mat_dev",2,0.701641990010186
"nat_m_mat_dev",3,1.67303502882738
"nat_m_mat_dev",4,-0.307808858462164
"nat_m_mat_dev",5,-1.26953238357827
"nat_m_mat_dev",6,-1.03642807844758
"nat_m_mat_dev",7,0.167672715976213
"nat_m_mat_dev",8,-0.156346762717989
"nat_m_mat_dev",9,0.361696982715581
"nat_m_mat_dev",10,0.695350242119549
"nat_m_mat_dev",11,0.0456736250892234
"nat_m_mat_dev",12,-0.197940969315693
"nat_m_mat_dev",13,0.167134127769633
"nat_m_mat_dev",14,0.968158938478269
"nat_m_mat_dev",15,0.750760521825339
"nat_m_mat_dev",16,0.660811971337206
"nat_m_mat_dev",17,0.682321791684404
"nat_m_mat_dev",18,-0.688068799810367
"nat_m_mat_dev",19,-1.04951635585275
"nat_m_mat_dev",20,0.543755592277412
