"parameter","index","start_value"
"log_n_imm",1,18.1806688136219
"log_n_imm",2,18.4383683997894
"log_n_imm",3,16.9165604704298
"log_n_imm",4,20.9242125221791
"log_n_imm",5,21.2176750527052
"log_n_imm",6,18.3597445865263
"log_n_imm",7,20.0913043951744
"log_n_imm",8,18.2633138528555
"log_n_imm",9,19.5601880921589
"log_n_imm",10,18.2186062659679
"log_n_imm",11,18.1405773551739
"log_n_imm",12,19.597655799412
"log_n_imm",13,18.0007215064648
"log_n_imm",14,15.0017960271902
"log_n_imm",15,12.9738038095922
"log_n_imm",16,15.244045540033
"log_n_imm",17,12.3401709325309
"log_n_imm",18,10.0364851572809
"log_n_imm",19,10.5753396317867
"log_n_imm",20,8.05535490110468
"log_n_imm",21,7.7253237497783
"log_n_mat",1,17.4078372224766
"log_n_mat",2,11.8207238676319
"log_n_mat",3,15.8037245971613
"log_n_mat",4,17.7894988518724
"log_n_mat",5,18.3218667618067
"log_n_mat",6,19.4843795853132
"log_n_mat",7,22.8143225442974
"log_n_mat",8,19.0583440678934
"log_n_mat",9,19.643859593626
"log_n_mat",10,19.9152458959282
"log_n_mat",11,22.7096781005106
"log_n_mat",12,21.6155770408419
"log_n_mat",13,19.8194528818023
"log_n_mat",14,19.270563518118
"log_n_mat",15,19.3140208424269
"log_n_mat",16,15.4590877655044
"log_n_mat",17,14.8069830996702
"log_n_mat",18,15.5179535376317
"log_n_mat",19,13.8051678389438
"log_n_mat",20,12.082840523225
"log_n_mat",21,10.4089561300684
"nat_m_dev",1,0.144712490359945
"nat_m_dev",2,-0.481999117955949
"nat_m_dev",3,-0.509301736791918
"nat_m_dev",4,-0.804964962379479
"nat_m_dev",5,-1.28601944157506
"nat_m_dev",6,-0.814042321720308
"nat_m_dev",7,-0.813778031172053
"nat_m_dev",8,-0.196513691950037
"nat_m_dev",9,-0.0215487911762091
"nat_m_dev",10,0.421936353373311
"nat_m_dev",11,-0.196784506712355
"nat_m_dev",12,0.21085451207218
"nat_m_dev",13,-0.0598419781544721
"nat_m_dev",14,0.316076283658129
"nat_m_dev",15,0.537683766786712
"nat_m_dev",16,0.939569683344141
"nat_m_dev",17,0.0478033138000334
"nat_m_dev",18,-0.743735459220543
"nat_m_dev",19,-0.569810075747616
"nat_m_dev",20,0.175138024574973
"nat_m_dev",21,-0.17834799288286
"nat_m_dev",22,-0.419463449602131
"nat_m_dev",23,-0.588376274724341
"nat_m_dev",24,-0.3770006072071
"nat_m_dev",25,-0.789056216623858
"nat_m_dev",26,-0.332633670639182
"nat_m_dev",27,-0.466109136972605
"nat_m_dev",28,-0.618973002470147
"nat_m_dev",29,0.430664824524275
"nat_m_dev",30,0.234779089742123
"nat_m_dev",31,0.267082304554154
"nat_m_dev",32,-0.0925411280558658
"nat_m_dev",33,0.53030272424756
"nat_m_dev",34,0.608305469045914
"nat_m_dev",35,-0.0402686522879497
"nat_m_dev",36,-0.369685531786192
"nat_m_dev",37,0.9031813458877
"nat_m_dev",38,2.32624558394649
"nat_m_dev",39,0.0477957979226151
"nat_m_dev",40,-0.553324410739185
"nat_m_dev",41,-0.310905375117143
"nat_m_dev",42,0.469994329769247
"nat_m_mat_dev",1,-0.359075704796014
"nat_m_mat_dev",2,0.385793128650832
"nat_m_mat_dev",3,1.22695836905877
"nat_m_mat_dev",4,-0.656955583565802
"nat_m_mat_dev",5,-1.12208471791921
"nat_m_mat_dev",6,-1.02483765491089
"nat_m_mat_dev",7,-0.139155159000661
"nat_m_mat_dev",8,0.241276928197256
