"parameter","index","start_value"
"log_n_imm",1,16.5760815535557
"log_n_imm",2,18.8249874526466
"log_n_imm",3,19.1012073276838
"log_n_imm",4,18.2862214463909
"log_n_imm",5,19.5832669409333
"log_n_imm",6,17.1515801518918
"log_n_imm",7,18.0374668346639
"log_n_imm",8,15.9956452259037
"log_n_imm",9,19.9954454056211
"log_n_imm",10,19.7549784315138
"log_n_imm",11,18.0722190341329
"log_n_imm",12,20.6692707292608
"log_n_imm",13,16.497350429699
"log_n_imm",14,16.617821754279
"log_n_imm",15,18.0174164375001
"log_n_imm",16,12.9381211669608
"log_n_imm",17,14.5842191326293
"log_n_imm",18,9.75317693231922
"log_n_imm",19,10.5702253618285
"log_n_imm",20,9.5222474415583
"log_n_imm",21,6.73022962167648
"log_n_mat",1,19.3896038448235
"log_n_mat",2,12.6396825498405
"log_n_mat",3,16.984774881149
"log_n_mat",4,18.0440885550828
"log_n_mat",5,18.8350341617159
"log_n_mat",6,20.0790239266404
"log_n_mat",7,19.8195668085011
"log_n_mat",8,17.6790691644455
"log_n_mat",9,24.9091839488186
"log_n_mat",10,22.6980211981347
"log_n_mat",11,20.70618698427
"log_n_mat",12,17.0362887034762
"log_n_mat",13,15.6813716398945
"log_n_mat",14,17.6330028735378
"log_n_mat",15,19.1347475148496
"log_n_mat",16,16.0840747457884
"log_n_mat",17,17.5702597894979
"log_n_mat",18,13.1618140929687
"log_n_mat",19,13.5891991008151
"log_n_mat",20,16.0481922196839
"log_n_mat",21,12.777687251832
"nat_m_dev",1,-0.139648386073632
"nat_m_dev",2,-0.311838272767361
"nat_m_dev",3,-0.344595438714645
"nat_m_dev",4,-0.974466673695807
"nat_m_dev",5,-0.766794075437965
"nat_m_dev",6,-1.13148379797121
"nat_m_dev",7,-0.624952526844518
"nat_m_dev",8,-0.539878990805956
"nat_m_dev",9,-0.355796394978926
"nat_m_dev",10,0.330511695459247
"nat_m_dev",11,-0.0254001674103972
"nat_m_dev",12,0.633722291642785
