"parameter","index","start_value"
"log_n_imm",1,23.4131575266703
"log_n_imm",2,18.4156896997094
"log_n_imm",3,20.3666641483342
"log_n_imm",4,17.7109286003903
"log_n_imm",5,17.4882625877972
"log_n_imm",6,18.3944321631113
"log_n_imm",7,20.4656519061065
"log_n_imm",8,17.9327092868865
"log_n_imm",9,18.093910329898
"log_n_imm",10,19.3860310182962
"log_n_imm",11,17.1786683603524
"log_n_imm",12,19.086820938885
"log_n_imm",13,16.7871098119249
"log_n_imm",14,17.5249576993973
"log_n_imm",15,14.1199926715743
"log_n_imm",16,14.9662509547708
"log_n_imm",17,10.2298861119321
"log_n_imm",18,10.6202308319729
"log_n_imm",19,11.0068918850579
"log_n_imm",20,8.53761998508804
"log_n_imm",21,7.0520630097786
"log_n_mat",1,16.7608094778623
"log_n_mat",2,12.7739281802177
"log_n_mat",3,15.4149110373384
"log_n_mat",4,14.8666654589676
"log_n_mat",5,19.3032284733267
"log_n_mat",6,14.9225024135917
"log_n_mat",7,19.4371241503256
"log_n_mat",8,18.5376310432608
"log_n_mat",9,22.2880761361576
"log_n_mat",10,21.1941585084826
"log_n_mat",11,22.6950452694396
"log_n_mat",12,15.6963783204311
"log_n_mat",13,15.2297583708487
"log_n_mat",14,18.7062631615532
"log_n_mat",15,16.0307565601995
"log_n_mat",16,18.3039838348629
"log_n_mat",17,15.2417328093943
"log_n_mat",18,15.0550430488659
"log_n_mat",19,11.6067702577666
"log_n_mat",20,11.7005338068934
"log_n_mat",21,14.1196998644565
"nat_m_dev",1,0.0283315826152554
"nat_m_dev",2,-0.240793530651542
"nat_m_dev",3,-0.611167842197589
"nat_m_dev",4,-1.24295063856453
"nat_m_dev",5,-1.30868972548859
"nat_m_dev",6,-0.997956000693981
"nat_m_dev",7,-0.816595340752344
"nat_m_dev",8,-0.43892356868683
"nat_m_dev",9,-0.32403808736808
"nat_m_dev",10,0.0759425407076885
"nat_m_dev",11,-0.228359183184864
"nat_m_dev",12,0.0578254313206538
"nat_m_dev",13,0.403294048785432
"nat_m_dev",14,0.171646269526034
"nat_m_dev",15,0.604928196161616
"nat_m_dev",16,0.589802699326723
"nat_m_dev",17,0.319457215966093
"nat_m_dev",18,-0.476427707138271
"nat_m_dev",19,-0.483450338798648
"nat_m_dev",20,0.346547185186938
"nat_m_dev",21,0.138709299200599
"nat_m_dev",22,0.0665035257637923
"nat_m_dev",23,-0.186072911913618
"nat_m_dev",24,-0.0442995793385561
"nat_m_dev",25,-0.516247475318063
"nat_m_dev",26,0.0829507098515781
"nat_m_dev",27,-0.55060033740757
"nat_m_dev",28,-0.470345383486681
"nat_m_dev",29,0.174036812043425
"nat_m_dev",30,0.301793756989421
"nat_m_dev",31,0.197391670093864
"nat_m_dev",32,-0.17040216972299
"nat_m_dev",33,0.457668953813973
"nat_m_dev",34,0.643221484837126
"nat_m_dev",35,-0.19133129385674
"nat_m_dev",36,-0.450000449879564
"nat_m_dev",37,0.411381299033306
"nat_m_dev",38,2.17906791001891
"nat_m_dev",39,0.100096381977283
"nat_m_dev",40,-1.03272951151898
"nat_m_dev",41,0.0489641073242169
"nat_m_dev",42,-0.00882551608185794
"nat_m_mat_dev",1,-0.248266834826984
"nat_m_mat_dev",2,0.433995933244829
"nat_m_mat_dev",3,1.37148661168636
"nat_m_mat_dev",4,-0.461999003284927
"nat_m_mat_dev",5,-1.63286326081804
"nat_m_mat_dev",6,-1.10973910841643
"nat_m_mat_dev",7,-0.268933334786963
"nat_m_mat_dev",8,0.349372455367624
"nat_m_mat_dev",9,0.0178469975081723
"nat_m_mat_dev",10,0.951401546839281
"nat_m_mat_dev",11,0.0456032828143145
"nat_m_mat_dev",12,0.044544296041689
"nat_m_mat_dev",13,0.184664009274878
"nat_m_mat_dev",14,0.687517934371353
"nat_m_mat_dev",15,0.221614431158919
"nat_m_mat_dev",16,0.317158260166587
"nat_m_mat_dev",17,0.954799829383452
"nat_m_mat_dev",18,-0.666799072786498
"nat_m_mat_dev",19,-0.379366758630199
"nat_m_mat_dev",20,0.365548236713673
"nat_m_mat_dev",21,-0.12710811522504
"nat_m_mat_dev",22,-0.16575027950528
"nat_m_mat_dev",23,-0.272645610826373
"nat_m_mat_dev",24,0.611691687482049
"nat_m_mat_dev",25,0.604912533233025
"nat_m_mat_dev",26,0.850861116670204
"nat_m_mat_dev",27,-0.20193748180984
