"parameter","index","start_value"
"log_n_imm",1,24.6074463325888
"log_n_imm",2,18.6681293733387
"log_n_imm",3,22.2616989337223
"log_n_imm",4,16.7224284960967
"log_n_imm",5,18.9970578991591
"log_n_imm",6,19.1678478322523
"log_n_imm",7,17.0837788431032
"log_n_imm",8,15.4405819938906
"log_n_imm",9,17.9086795165895
"log_n_imm",10,17.3788073332735
"log_n_imm",11,17.0385601416277
"log_n_imm",12,20.2976738334966
"log_n_imm",13,18.3265610826599
"log_n_imm",14,18.4458578877425
"log_n_imm",15,14.2820331165284
"log_n_imm",16,11.3264500784238
"log_n_imm",17,11.263070891425
"log_n_imm",18,11.8977907898149
"log_n_imm",19,9.97787250730056
"log_n_imm",20,7.6303842738412
"log_n_imm",21,6.27967285760046
"log_n_mat",1,19.7167632679309
"log_n_mat",2,11.4330949737445
"log_n_mat",3,14.6547083349444
"log_n_mat",4,17.7121000516607
"log_n_mat",5,18.4977577324481
"log_n_mat",6,22.7242715649061
"log_n_mat",7,19.2804096253606
"log_n_mat",8,18.8244105849022
"log_n_mat",9,18.9216326597035
"log_n_mat",10,20.5392510633734
"log_n_mat",11,17.3168836766695
"log_n_mat",12,18.5089735846547
"log_n_mat",13,16.0491871222984
"log_n_mat",14,16.420113813454
"log_n_mat",15,18.7283456720637
"log_n_mat",16,19.690885769665
"log_n_mat",17,14.4987707690481
"log_n_mat",18,18.2966818217197
"log_n_mat",19,16.1776651370699
"log_n_mat",20,14.3538473733069
"log_n_mat",21,12.3934659214908
"nat_m_dev",1,-0.0791560918894576
"nat_m_dev",2,-0.765223840462564
"nat_m_dev",3,-0.706736397398461
"nat_m_dev",4,-0.830735666515426
"nat_m_dev",5,-1.01709576026129
"nat_m_dev",6,-1.0703511872065
"nat_m_dev",7,-0.95037129493433
"nat_m_dev",8,-0.306846202899565
"nat_m_dev",9,-0.229550038368232
"nat_m_dev",10,0.0590748336504572
"nat_m_dev",11,0.194976651254969
"nat_m_dev",12,0.0436844649477331
"nat_m_dev",13,0.272822707480862
"nat_m_dev",14,0.504705330993511
"nat_m_dev",15,0.440970005896254
"nat_m_dev",16,0.538222031750833
"nat_m_dev",17,0.112469986016765
"nat_m_dev",18,-0.669912034080471
"nat_m_dev",19,-0.506092596552074
"nat_m_dev",20,0.557527426464774
"nat_m_dev",21,-0.242721528623348
"nat_m_dev",22,-0.381274089941269
"nat_m_dev",23,-0.364772944367144
"nat_m_dev",24,-0.539472153443198
"nat_m_dev",25,-0.318364306780859
"nat_m_dev",26,-0.465260931297941
"nat_m_dev",27,-0.695307487613354
"nat_m_dev",28,-0.130440839867011
"nat_m_dev",29,0.267425888687641
"nat_m_dev",30,0.168719962650099
"nat_m_dev",31,0.194553532764976
"nat_m_dev",32,0.184766814028325
"nat_m_dev",33,0.329723571360262
"nat_m_dev",34,0.710610962914122
"nat_m_dev",35,-0.221156380480529
"nat_m_dev",36,-0.677691144034958
"nat_m_dev",37,0.746463478856926
"nat_m_dev",38,1.64000509892134
"nat_m_dev",39,-0.029451156317879
"nat_m_dev",40,-0.932835051030735
"nat_m_dev",41,-0.262939315841845
"nat_m_dev",42,0.40314185312017
"nat_m_mat_dev",1,-0.463092276602433
"nat_m_mat_dev",2,0.413770447124477
"nat_m_mat_dev",3,0.920374394379523
"nat_m_mat_dev",4,-0.157616967592272
"nat_m_mat_dev",5,-0.97892545535647
"nat_m_mat_dev",6,-0.75191255165124
"nat_m_mat_dev",7,-0.609818261247827
"nat_m_mat_dev",8,-0.424895734075095
"nat_m_mat_dev",9,0.066412761577176
"nat_m_mat_dev",10,0.842115244296158
"nat_m_mat_dev",11,-0.0790297190005088
"nat_m_mat_dev",12,-0.292840331681325
"nat_m_mat_dev",13,0.0793602434054594
"nat_m_mat_dev",14,0.710074415197479
"nat_m_mat_dev",15,0.410912830516353
"nat_m_mat_dev",16,0.636186775481558
"nat_m_mat_dev",17,0.644848265884275
"nat_m_mat_dev",18,-0.681202398001435
"nat_m_mat_dev",19,-0.641470568168998
"nat_m_mat_dev",20,0.568942899428747
"nat_m_mat_dev",21,-0.0696751656001789
"nat_m_mat_dev",22,-0.70410885350442
"nat_m_mat_dev",23,-0.742486304503851
"nat_m_mat_dev",24,0.56021321111122
"nat_m_mat_dev",25,0.409117616908872
"nat_m_mat_dev",26,0.619181676056589
"nat_m_mat_dev",27,0.0869686991424935
"nat_m_mat_dev",28,-0.907934051631837
"nat_m_mat_dev",29,-0.490178556927141
"nat_m_mat_dev",30,0.252335431899872
"nat_m_mat_dev",31,0.322085962972861
"nat_m_mat_dev",32,0.378331092823575
"nat_m_mat_dev",33,0.32067365510086
"nat_m_mat_dev",34,0.110501852348743
"nat_m_mat_dev",35,-0.0048621868518758
"nat_m_mat_dev",36,-0.13741971773442
"nat_m_mat_dev",37,0.817633523633474
"nat_m_mat_dev",38,1.21258463484987
"nat_m_mat_dev",39,0.0784525260631935
"nat_m_mat_dev",40,0.68077170014827
"nat_m_mat_dev",41,0.000476693760529473
"nat_m_mat_dev",42,-1.13579932124707
"nat_m_lg_dev",1,0.0251224432798866
"nat_m_lg_dev",2,0.0418169333917158
"nat_m_lg_dev",3,0.273013562722766
"nat_m_lg_dev",4,-0.33364125138136
"nat_m_lg_dev",5,-0.00192388946798886
"nat_m_lg_dev",6,-0.159105924846126
"nat_m_lg_dev",7,0.385415786406395
"nat_m_lg_dev",8,-0.0572838641239594
"nat_m_lg_dev",9,-0.1286394200973
"nat_m_lg_dev",10,0.502532830294191
"nat_m_lg_dev",11,-0.117660699639677
"nat_m_lg_dev",12,0.223734615410349
"nat_m_lg_dev",13,0.260415224127231
"nat_m_lg_dev",14,0.170645230463007
"nat_m_lg_dev",15,-0.215782605389429
"nat_m_lg_dev",16,-0.0644277268961833
"nat_m_lg_dev",17,-0.526667147796029
"nat_m_lg_dev",18,-0.149017102898573
"nat_m_lg_dev",19,0.234806039482944
"nat_m_lg_dev",20,0.0463818980453583
"nat_m_lg_dev",21,0.116250254349335
"nat_m_lg_dev",22,0.234037384548925
"nat_m_lg_dev",23,-0.156410947873449
"nat_m_lg_dev",24,-0.298185937066278
"nat_m_lg_dev",25,0.129643898556678
"nat_m_lg_dev",26,0.0576377535301732
"nat_m_lg_dev",27,-0.193020938497885
"nat_m_lg_dev",28,0.0256396185402954
"nat_m_lg_dev",29,-0.00101525322327384
"nat_m_lg_dev",30,-0.0874425935478533
"nat_m_lg_dev",31,-0.122608757266973
"nat_m_lg_dev",32,0.252196275855137
"nat_m_lg_dev",33,-0.09204824528313
"nat_m_lg_dev",34,-0.0388354538651842
"nat_m_lg_dev",35,-0.214847198325189
"nat_m_lg_dev",36,0.171693850852998
"nat_m_lg_dev",37,-0.13069762494223
"nat_m_lg_dev",38,-0.023896569998059
"nat_m_lg_dev",39,-0.313637091737361
"nat_m_lg_dev",40,-0.125763786484026
"nat_m_lg_dev",41,-0.339745545353071
"nat_m_lg_dev",42,-0.0039075378273798
"q_dev",1,0
"q_dev",2,0
"q_dev",3,0
"q_dev",4,0
"q_dev",5,0
"q_dev",6,0
"q_dev",7,0
"q_dev",8,0
"q_dev",9,0
"q_dev",10,0
"q_dev",11,0
"q_dev",12,0
"q_dev",13,0
"q_dev",14,0
"q_dev",15,0
"q_dev",16,0
"q_dev",17,0
"q_dev",18,0
"q_dev",19,0
"q_dev",20,0
"q_dev",21,0
"q_dev",22,0
"q_dev",23,0
"q_dev",24,0
"q_dev",25,0
"q_dev",26,0
"q_dev",27,0
"q_dev",28,0
"q_dev",29,0
"q_dev",30,0
"q_dev",31,0
"q_dev",32,0
"q_dev",33,0
"q_dev",34,0
"q_dev",35,0
"q_dev",36,0
"q_dev",37,0
"q_dev",38,0
"q_dev",39,0
"q_dev",40,0
"q_dev",41,0
"q_dev",42,0
"q_mat_dev",1,0
"q_mat_dev",2,0
"q_mat_dev",3,0
"q_mat_dev",4,0
"q_mat_dev",5,0
"q_mat_dev",6,0
"q_mat_dev",7,0
"q_mat_dev",8,0
"q_mat_dev",9,0
"q_mat_dev",10,0
"q_mat_dev",11,0
"q_mat_dev",12,0
"q_mat_dev",13,0
"q_mat_dev",14,0
"q_mat_dev",15,0
"q_mat_dev",16,0
"q_mat_dev",17,0
"q_mat_dev",18,0
"q_mat_dev",19,0
"q_mat_dev",20,0
"q_mat_dev",21,0
"q_mat_dev",22,0
"q_mat_dev",23,0
"q_mat_dev",24,0
"q_mat_dev",25,0
"q_mat_dev",26,0
"q_mat_dev",27,0
"q_mat_dev",28,0
"q_mat_dev",29,0
"q_mat_dev",30,0
"q_mat_dev",31,0
"q_mat_dev",32,0
"q_mat_dev",33,0
"q_mat_dev",34,0
"q_mat_dev",35,0
"q_mat_dev",36,0
"q_mat_dev",37,0
"q_mat_dev",38,0
"q_mat_dev",39,0
"q_mat_dev",40,0
"q_mat_dev",41,0
"q_mat_dev",42,0
"q_lg_dev",1,0
"q_lg_dev",2,0
"q_lg_dev",3,0
"q_lg_dev",4,0
"q_lg_dev",5,0
"q_lg_dev",6,0
"q_lg_dev",7,0
"q_lg_dev",8,0
"q_lg_dev",9,0
"q_lg_dev",10,0
"q_lg_dev",11,0
"q_lg_dev",12,0
"q_lg_dev",13,0
