"parameter","index","start_value"
"log_n_imm",1,21.8342462097735
"log_n_imm",2,21.875880694125
"log_n_imm",3,19.337107248994
"log_n_imm",4,18.8368334813975
"log_n_imm",5,20.0688684597797
"log_n_imm",6,18.0696803876913
"log_n_imm",7,22.5536241856022
"log_n_imm",8,28.0128229795985
"log_n_imm",9,17.7699432440201
"log_n_imm",10,17.9239562934915
"log_n_imm",11,20.2087245105233
"log_n_imm",12,20.5305268243919
"log_n_imm",13,16.926678532889
"log_n_imm",14,17.8949626076897
"log_n_imm",15,15.68088494417
"log_n_imm",16,16.6456128688048
"log_n_imm",17,12.3032299058996
"log_n_imm",18,12.3980589744979
"log_n_imm",19,9.704413941908
"log_n_imm",20,9.14937599509195
"log_n_imm",21,5.61000241762039
"log_n_mat",1,18.5260125009944
"log_n_mat",2,12.4033302357487
"log_n_mat",3,17.4327086186772
"log_n_mat",4,15.5010919761301
"log_n_mat",5,24.7418718125866
"log_n_mat",6,20.8900371346366
"log_n_mat",7,23.4334086399603
"log_n_mat",8,17.1347947668871
"log_n_mat",9,20.0313592254354
"log_n_mat",10,20.3914804963854
"log_n_mat",11,18.1870158606761
"log_n_mat",12,16.5339029937293
"log_n_mat",13,18.856145328016
"log_n_mat",14,14.6211914536888
"log_n_mat",15,16.775249357573
"log_n_mat",16,18.2544906198987
"log_n_mat",17,17.2717345719778
"log_n_mat",18,14.7554775916594
"log_n_mat",19,16.3712259800316
"log_n_mat",20,14.9796082180989
"log_n_mat",21,14.6475213731436
"nat_m_dev",1,-0.255087020839839
"nat_m_dev",2,-0.314053522734657
"nat_m_dev",3,-0.521766252700283
"nat_m_dev",4,-1.08580467768306
"nat_m_dev",5,-1.45812604144952
"nat_m_dev",6,-0.482236170177067
"nat_m_dev",7,-0.457606086825123
"nat_m_dev",8,-0.813631190390231
"nat_m_dev",9,-0.206923168394923
"nat_m_dev",10,0.160559417495851
"nat_m_dev",11,0.12374727338074
"nat_m_dev",12,0.368112985028984
"nat_m_dev",13,-0.0765143552169041
"nat_m_dev",14,0.107392369024909
"nat_m_dev",15,1.08920546022303
"nat_m_dev",16,0.452632647137211
"nat_m_dev",17,0.174064020228968
"nat_m_dev",18,-0.851685498812278
"nat_m_dev",19,-0.46692181806758
"nat_m_dev",20,0.145528150552973
"nat_m_dev",21,-0.246759477853791
"nat_m_dev",22,-0.239836794137592
"nat_m_dev",23,-0.610430836550087
"nat_m_dev",24,-0.431834613837312
"nat_m_dev",25,-0.410678798104442
"nat_m_dev",26,-0.700756151243524
"nat_m_dev",27,-0.822762830317312
"nat_m_dev",28,-0.423707272617758
"nat_m_dev",29,0.381964581763991
"nat_m_dev",30,0.224762949770073
"nat_m_dev",31,0.219257641760341
"nat_m_dev",32,0.0307316011973414
"nat_m_dev",33,0.564090726243575
"nat_m_dev",34,0.703576104033129
"nat_m_dev",35,0.0365636362766721
"nat_m_dev",36,-0.730460055270406
"nat_m_dev",37,0.709779652856788
"nat_m_dev",38,1.93181588421761
"nat_m_dev",39,-0.197055228319918
"nat_m_dev",40,-0.497023272915837
