"parameter","index","start_value"
"log_n_imm",1,20.1085662135519
"log_n_imm",2,21.1152376923977
"log_n_imm",3,19.6083224410649
"log_n_imm",4,21.2447165390636
"log_n_imm",5,19.8568293276782
"log_n_imm",6,23.0259336277472
"log_n_imm",7,17.8050634322911
"log_n_imm",8,17.8400331195314
"log_n_imm",9,19.1221974613643
"log_n_imm",10,21.0432897577686
"log_n_imm",11,18.8583336942876
"log_n_imm",12,17.1196188389458
"log_n_imm",13,16.3855901915272
"log_n_imm",14,14.4764895590568
"log_n_imm",15,15.3502713875581
"log_n_imm",16,13.1421942810421
"log_n_imm",17,12.6839716801139
"log_n_imm",18,9.57445936714093
"log_n_imm",19,9.9623868494692
"log_n_imm",20,9.14499898423541
"log_n_imm",21,8.66787197935488
"log_n_mat",1,16.5871995017691
"log_n_mat",2,11.3533513307254
"log_n_mat",3,15.194253861457
"log_n_mat",4,16.0940354391698
"log_n_mat",5,15.5819742538754
"log_n_mat",6,16.95052871076
"log_n_mat",7,18.6029491332016
"log_n_mat",8,17.7959919842255
"log_n_mat",9,19.7285371218853
"log_n_mat",10,17.2823629786516
"log_n_mat",11,19.6937241870017
"log_n_mat",12,15.3043361053963
"log_n_mat",13,16.4088662370041
"log_n_mat",14,17.7812404730322
"log_n_mat",15,16.4981268658172
"log_n_mat",16,16.8949782169106
"log_n_mat",17,18.2161355755579
"log_n_mat",18,15.2891258860454
"log_n_mat",19,15.5491376678939
"log_n_mat",20,11.3380469690058
"log_n_mat",21,12.4086258287695
"nat_m_dev",1,-0.317012083666149
"nat_m_dev",2,-0.299122001382808
"nat_m_dev",3,-0.427375894762364
"nat_m_dev",4,-0.686146680068782
"nat_m_dev",5,-1.16232609296954
"nat_m_dev",6,-0.92292891123442
"nat_m_dev",7,-0.891129250331805
"nat_m_dev",8,-0.66968367120623
"nat_m_dev",9,-0.0635218551819261
"nat_m_dev",10,-0.0729461789698795
"nat_m_dev",11,-0.141555235412033
"nat_m_dev",12,0.165357891208657
"nat_m_dev",13,0.112667862632334
"nat_m_dev",14,0.44039040404762
"nat_m_dev",15,0.22373535789693
"nat_m_dev",16,0.749516073848307
"nat_m_dev",17,0.341053464478435
"nat_m_dev",18,-0.8179612243778
"nat_m_dev",19,-0.264190442335057
"nat_m_dev",20,0.341563599446549
"nat_m_dev",21,0.26062513922496
"nat_m_dev",22,-0.668107640107138
"nat_m_dev",23,-0.281732847036555
"nat_m_dev",24,-0.0947997984668905
"nat_m_dev",25,-0.250604470602073
"nat_m_dev",26,-0.650490559456001
"nat_m_dev",27,-0.553367938332607
"nat_m_dev",28,-0.0229752566953467
"nat_m_dev",29,0.287598672456699
"nat_m_dev",30,0.381347025709646
"nat_m_dev",31,-0.0580106382466846
"nat_m_dev",32,-0.357467458468288
"nat_m_dev",33,0.611929022836958
"nat_m_dev",34,0.682445920334181
"nat_m_dev",35,-0.327335711480471
"nat_m_dev",36,-0.152782701052034
"nat_m_dev",37,0.636709058084929
"nat_m_dev",38,2.15514418523036
"nat_m_dev",39,0.28699585119303
"nat_m_dev",40,-0.304230968552909
"nat_m_dev",41,-0.366020395731111
"nat_m_dev",42,0.277795372044087
"nat_m_mat_dev",1,-0.494980020772444
"nat_m_mat_dev",2,0.305957114803095
"nat_m_mat_dev",3,1.14335711459702
"nat_m_mat_dev",4,-0.392034255491242
"nat_m_mat_dev",5,-1.28261624443394
"nat_m_mat_dev",6,-0.641530258506821
"nat_m_mat_dev",7,-0.0629991547097419
"nat_m_mat_dev",8,-0.609997806804528
"nat_m_mat_dev",9,0.00302445688437131
"nat_m_mat_dev",10,1.20343798001546
"nat_m_mat_dev",11,-0.0681558053305688
"nat_m_mat_dev",12,0.142494119100255
"nat_m_mat_dev",13,0.0558832936451051
"nat_m_mat_dev",14,0.6960066620018
"nat_m_mat_dev",15,0.841932983580907
"nat_m_mat_dev",16,0.693208466962927
"nat_m_mat_dev",17,0.727819538379484
"nat_m_mat_dev",18,-0.104331131303144
"nat_m_mat_dev",19,-0.650939636287799
"nat_m_mat_dev",20,0.146716870153809
"nat_m_mat_dev",21,0.0852189860494618
"nat_m_mat_dev",22,-0.345518115859116
"nat_m_mat_dev",23,-0.342160472620487
"nat_m_mat_dev",24,0.299055666154567
"nat_m_mat_dev",25,0.755017520799514
"nat_m_mat_dev",26,0.597708273260746
"nat_m_mat_dev",27,0.146388768536869
"nat_m_mat_dev",28,-0.493257928712913
"nat_m_mat_dev",29,-0.956186364301049
"nat_m_mat_dev",30,-0.0715820947226981
"nat_m_mat_dev",31,0.488114962300608
"nat_m_mat_dev",32,0.0983360190578009
"nat_m_mat_dev",33,0.305227421696235
"nat_m_mat_dev",34,0.0500609827784883
"nat_m_mat_dev",35,-0.350808504095998
"nat_m_mat_dev",36,0.298268441137501
"nat_m_mat_dev",37,0.781684308347152
"nat_m_mat_dev",38,1.17471303998996
"nat_m_mat_dev",39,-0.238870425233707
"nat_m_mat_dev",40,0.813449442192663
"nat_m_mat_dev",41,-0.0843477411003681
"nat_m_mat_dev",42,-1.11244315984407
"nat_m_lg_dev",1,-0.0146145209646865
"nat_m_lg_dev",2,-0.278657825953258
"nat_m_lg_dev",3,0.0217484612385149
"nat_m_lg_dev",4,-0.0893635916522897
"nat_m_lg_dev",5,0.0731178076495373
"nat_m_lg_dev",6,0.139550910181548
"nat_m_lg_dev",7,-0.338848844829524
"nat_m_lg_dev",8,0.0833213263499539
"nat_m_lg_dev",9,-0.371530339478953
"nat_m_lg_dev",10,0.156900446555317
"nat_m_lg_dev",11,-0.1754649949422
"nat_m_lg_dev",12,-0.0747548395694151
"nat_m_lg_dev",13,0.0630650239801904
"nat_m_lg_dev",14,0.254707004009558
"nat_m_lg_dev",15,-0.323345839592964
"nat_m_lg_dev",16,-0.249866792561761
"nat_m_lg_dev",17,0.191067267923653
"nat_m_lg_dev",18,0.203498419836008
"nat_m_lg_dev",19,-0.0690877530082369
"nat_m_lg_dev",20,0.0209929105860717
"nat_m_lg_dev",21,-0.0850066345511502
"nat_m_lg_dev",22,0.0274658239411075
"nat_m_lg_dev",23,0.200263810687255
"nat_m_lg_dev",24,0.0250192844319856
"nat_m_lg_dev",25,-0.0415883371299244
"nat_m_lg_dev",26,-0.0128771793738709
"nat_m_lg_dev",27,0.454412477907181
"nat_m_lg_dev",28,-0.100797169725475
"nat_m_lg_dev",29,0.0751455812324144
"nat_m_lg_dev",30,0.309104576631474
"nat_m_lg_dev",31,-0.190939904730016
"nat_m_lg_dev",32,-0.0137150084635493
"nat_m_lg_dev",33,0.398283628137866
"nat_m_lg_dev",34,0.081436533439031
"nat_m_lg_dev",35,-0.0247474710119975
