"parameter","index","start_value"
"log_n_imm",1,18.6796869857286
"log_n_imm",2,19.5732750740442
"log_n_imm",3,17.0301858604132
"log_n_imm",4,17.314607820571
"log_n_imm",5,20.2201960359466
"log_n_imm",6,22.1332226036002
"log_n_imm",7,17.6061623898886
"log_n_imm",8,20.3819476167969
"log_n_imm",9,19.7052164515294
"log_n_imm",10,18.8536740110219
"log_n_imm",11,20.4885843969029
"log_n_imm",12,18.3943978773268
"log_n_imm",13,13.8702404375124
"log_n_imm",14,16.6464703882889
"log_n_imm",15,14.8554016148231
"log_n_imm",16,15.9722860586011
"log_n_imm",17,14.2112319739251
"log_n_imm",18,11.4602674586783
"log_n_imm",19,10.1034123035865
"log_n_imm",20,6.80561434150913
"log_n_imm",21,5.54432329925148
"log_n_mat",1,19.4560581538766
"log_n_mat",2,11.240187378539
"log_n_mat",3,14.6232685037789
"log_n_mat",4,15.5750022378332
"log_n_mat",5,19.8914651629852
"log_n_mat",6,23.1858809546086
"log_n_mat",7,16.9765700252765
"log_n_mat",8,18.1394155111882
"log_n_mat",9,17.2080666437919
"log_n_mat",10,21.4762008259105
"log_n_mat",11,18.9080899144388
"log_n_mat",12,15.3856095611764
"log_n_mat",13,18.8409075963463
"log_n_mat",14,18.5959538104141
"log_n_mat",15,18.6599776298043
"log_n_mat",16,17.5994149244358
"log_n_mat",17,15.9479236099822
"log_n_mat",18,15.889957756125
"log_n_mat",19,15.2258499963983
"log_n_mat",20,15.0012108264708
"log_n_mat",21,12.3620852813896
"nat_m_dev",1,-0.343267733293071
"nat_m_dev",2,-0.114175270689502
"nat_m_dev",3,-0.546976998148071
"nat_m_dev",4,-1.34202722813043
"nat_m_dev",5,-1.44556319133637
"nat_m_dev",6,-1.07917346662289
"nat_m_dev",7,-0.645908741520529
"nat_m_dev",8,-0.888445830688418
"nat_m_dev",9,-0.37786201603997
"nat_m_dev",10,0.197064877928841
"nat_m_dev",11,-0.196217549784575
"nat_m_dev",12,0.430546138230326
"nat_m_dev",13,-0.149430304278107
"nat_m_dev",14,-0.0566123911752083
"nat_m_dev",15,0.521686758769128
"nat_m_dev",16,0.572200597904107
"nat_m_dev",17,0.244536053738028
"nat_m_dev",18,-0.599596127133078
"nat_m_dev",19,-0.599259456894038
"nat_m_dev",20,0.122776151083045
"nat_m_dev",21,-0.265740918342111
"nat_m_dev",22,-0.399575665926388
"nat_m_dev",23,-0.285653381163524
